13:27:39 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:41 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:43 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:45 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:47 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:49 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:51 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:53 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:55 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:57 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:27:59 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:01 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:03 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:05 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:07 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:09 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:11 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:13 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:15 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:17 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:19 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:21 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:23 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:25 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:27 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:29 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:31 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:33 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:35 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:37 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:39 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:41 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:43 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:45 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:47 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:49 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:51 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:53 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:55 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:57 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:28:59 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:01 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:03 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:05 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:07 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:09 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:11 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:13 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:15 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:17 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:19 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:20 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:22 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:24 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:26 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:28 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:30 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:32 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:34 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:36 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:38 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:40 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:42 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:44 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:46 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:48 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:50 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:52 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:54 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:56 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:29:58 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:00 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:02 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:04 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:06 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:08 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:10 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:12 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:14 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:16 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:18 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:20 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:22 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:24 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:26 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:28 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:30 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:32 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:34 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:36 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:38 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:40 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:42 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:44 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:46 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:48 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:50 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:52 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:54 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:56 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:30:58 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:00 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:02 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:04 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:06 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:08 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:10 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:12 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:14 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:16 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:18 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:20 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:22 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:24 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:26 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:28 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:30 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:32 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:34 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:36 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:38 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:40 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:42 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:44 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:46 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:48 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:50 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:52 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:54 - Title='Triangle', Artist='Penny Tai', State='Playing'
13:31:55 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:31:56 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:31:58 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:00 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:02 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:04 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:06 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:08 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:10 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:12 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:14 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:16 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:18 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:20 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:22 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:24 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:26 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:28 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:30 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:32 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:34 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:36 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:38 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:40 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:42 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:44 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:46 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:48 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:50 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:52 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:54 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:56 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
13:32:58 - Title='Silent Protest', Artist='Penny Tai', State='Playing'
